[2026-04-13 18:33:15,254] INFO - Servidor de soporte gRPC escuchando en puerto 50052
[2026-04-13 18:37:23,702] INFO - Ticket creado id=911 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:23,708] INFO - Ticket creado id=912 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:23,718] INFO - Ticket creado id=913 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:23,749] INFO - Ticket creado id=914 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:23,754] INFO - Ticket creado id=915 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:23,764] INFO - Ticket creado id=916 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:23,795] INFO - desk-2 atendio ticket id=911 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:23,801] INFO - Ticket creado id=917 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:23,807] INFO - Pantalla publica consultada: total=450 altas=3 medias=145 bajas=302
[2026-04-13 18:37:23,844] INFO - Ticket creado id=918 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:23,850] INFO - Ticket creado id=919 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:23,856] INFO - desk-1 atendio ticket id=913 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:23,892] INFO - desk-2 atendio ticket id=914 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:23,894] INFO - Pantalla publica consultada: total=450 altas=1 medias=145 bajas=304
[2026-04-13 18:37:23,903] INFO - Ticket creado id=920 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:23,935] INFO - Pantalla publica consultada: total=451 altas=2 medias=145 bajas=304
[2026-04-13 18:37:23,941] INFO - Ticket creado id=921 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:23,945] INFO - Pantalla publica consultada: total=452 altas=3 medias=145 bajas=304
[2026-04-13 18:37:23,978] INFO - Pantalla publica consultada: total=452 altas=3 medias=145 bajas=304
[2026-04-13 18:37:23,984] INFO - Pantalla publica consultada: total=452 altas=3 medias=145 bajas=304
[2026-04-13 18:37:23,992] INFO - Ticket creado id=922 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:24,020] INFO - Pantalla publica consultada: total=453 altas=3 medias=146 bajas=304
[2026-04-13 18:37:24,031] INFO - Ticket creado id=923 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:24,039] INFO - Ticket creado id=924 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:24,063] INFO - Pantalla publica consultada: total=455 altas=3 medias=147 bajas=305
[2026-04-13 18:37:24,078] INFO - Ticket creado id=925 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:24,086] INFO - desk-1 atendio ticket id=917 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:24,111] INFO - desk-2 atendio ticket id=920 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:24,120] INFO - Pantalla publica consultada: total=454 altas=1 medias=148 bajas=305
[2026-04-13 18:37:24,133] INFO - Ticket creado id=926 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:24,158] INFO - Ticket creado id=927 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:24,168] INFO - Ticket creado id=928 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:24,176] INFO - Pantalla publica consultada: total=457 altas=4 medias=148 bajas=305
[2026-04-13 18:37:24,206] INFO - desk-2 atendio ticket id=921 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:24,214] INFO - desk-3 atendio ticket id=926 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:24,224] INFO - desk-1 atendio ticket id=927 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:24,255] INFO - Ticket creado id=929 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:24,262] INFO - desk-3 atendio ticket id=928 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:24,271] INFO - Ticket creado id=930 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:24,303] INFO - Ticket creado id=931 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:24,311] INFO - Ticket creado id=932 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:24,315] INFO - Pantalla publica consultada: total=457 altas=1 medias=150 bajas=306
[2026-04-13 18:37:24,351] INFO - Ticket creado id=933 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:24,358] INFO - Ticket creado id=934 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:24,365] INFO - Ticket creado id=935 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:24,399] INFO - desk-2 atendio ticket id=931 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:24,406] INFO - Ticket creado id=936 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:24,412] INFO - Ticket creado id=937 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:24,447] INFO - Ticket creado id=938 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:24,453] INFO - Ticket creado id=939 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:24,459] INFO - desk-1 atendio ticket id=933 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:24,490] INFO - Pantalla publica consultada: total=462 altas=2 medias=151 bajas=309
[2026-04-13 18:37:24,503] INFO - Ticket creado id=940 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:24,510] INFO - Ticket creado id=941 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:24,538] INFO - desk-2 atendio ticket id=938 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:24,550] INFO - Ticket creado id=942 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:24,558] INFO - Ticket creado id=943 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:24,585] INFO - desk-2 atendio ticket id=939 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:24,592] INFO - Pantalla publica consultada: total=464 altas=1 medias=152 bajas=311
[2026-04-13 18:37:24,600] INFO - Pantalla publica consultada: total=464 altas=1 medias=152 bajas=311
[2026-04-13 18:37:24,631] INFO - Ticket creado id=944 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:24,638] INFO - desk-3 atendio ticket id=941 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:24,648] INFO - desk-1 atendio ticket id=944 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:24,679] INFO - Ticket creado id=945 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:24,687] INFO - Ticket creado id=946 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:24,696] INFO - Ticket creado id=947 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:24,727] INFO - Ticket creado id=948 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:24,735] INFO - Ticket creado id=949 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:24,743] INFO - Ticket creado id=950 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:24,775] INFO - Ticket creado id=951 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:24,782] INFO - Ticket creado id=952 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:24,789] INFO - desk-1 atendio ticket id=946 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:24,822] INFO - Ticket creado id=953 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:24,828] INFO - Ticket creado id=954 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:24,836] INFO - Ticket creado id=955 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:24,864] INFO - Pantalla publica consultada: total=473 altas=2 medias=156 bajas=315
[2026-04-13 18:37:24,874] INFO - Ticket creado id=956 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:24,884] INFO - desk-1 atendio ticket id=952 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:24,912] INFO - Ticket creado id=957 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:24,917] INFO - Pantalla publica consultada: total=474 altas=1 medias=157 bajas=316
[2026-04-13 18:37:24,932] INFO - Ticket creado id=958 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:24,954] INFO - Pantalla publica consultada: total=475 altas=2 medias=157 bajas=316
[2026-04-13 18:37:24,963] INFO - Ticket creado id=959 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:24,979] INFO - Ticket creado id=960 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:25,003] INFO - desk-2 atendio ticket id=953 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:25,010] INFO - desk-3 atendio ticket id=958 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:25,024] INFO - Pantalla publica consultada: total=475 altas=0 medias=158 bajas=317
[2026-04-13 18:37:25,050] INFO - Ticket creado id=961 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:25,053] INFO - Pantalla publica consultada: total=476 altas=0 medias=158 bajas=318
[2026-04-13 18:37:25,067] INFO - Pantalla publica consultada: total=476 altas=0 medias=158 bajas=318
[2026-04-13 18:37:25,097] INFO - Ticket creado id=962 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:25,103] INFO - desk-3 atendio ticket id=962 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:25,114] INFO - Ticket creado id=963 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:25,146] INFO - desk-2 atendio ticket id=481 prioridad=media cliente=cliente-3
[2026-04-13 18:37:25,153] INFO - Ticket creado id=964 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:25,162] INFO - Ticket creado id=965 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:25,191] INFO - Pantalla publica consultada: total=478 altas=0 medias=158 bajas=320
[2026-04-13 18:37:25,197] INFO - Pantalla publica consultada: total=478 altas=0 medias=158 bajas=320
[2026-04-13 18:37:25,204] INFO - Pantalla publica consultada: total=478 altas=0 medias=158 bajas=320
[2026-04-13 18:37:25,233] INFO - Pantalla publica consultada: total=478 altas=0 medias=158 bajas=320
[2026-04-13 18:37:25,245] INFO - Ticket creado id=966 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:25,251] INFO - Ticket creado id=967 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:25,280] INFO - desk-2 atendio ticket id=484 prioridad=media cliente=cliente-1
[2026-04-13 18:37:25,291] INFO - Ticket creado id=968 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:25,298] INFO - Ticket creado id=969 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:25,326] INFO - desk-2 atendio ticket id=969 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:25,338] INFO - Ticket creado id=970 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:25,345] INFO - Ticket creado id=971 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:25,370] INFO - Pantalla publica consultada: total=482 altas=2 medias=158 bajas=322
[2026-04-13 18:37:25,386] INFO - Ticket creado id=972 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:25,388] INFO - Pantalla publica consultada: total=483 altas=3 medias=158 bajas=322
[2026-04-13 18:37:25,418] INFO - desk-2 atendio ticket id=970 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:25,435] INFO - desk-3 atendio ticket id=971 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:25,441] INFO - Ticket creado id=973 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:25,466] INFO - Ticket creado id=974 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:25,478] INFO - Pantalla publica consultada: total=483 altas=1 medias=160 bajas=322
[2026-04-13 18:37:25,488] INFO - desk-1 atendio ticket id=972 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:25,509] INFO - Pantalla publica consultada: total=482 altas=0 medias=160 bajas=322
[2026-04-13 18:37:25,520] INFO - Pantalla publica consultada: total=482 altas=0 medias=160 bajas=322
[2026-04-13 18:37:25,536] INFO - Ticket creado id=975 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:25,557] INFO - desk-2 atendio ticket id=975 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:25,563] INFO - Pantalla publica consultada: total=482 altas=0 medias=160 bajas=322
[2026-04-13 18:37:25,583] INFO - Ticket creado id=976 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:25,601] INFO - Pantalla publica consultada: total=483 altas=0 medias=160 bajas=323
[2026-04-13 18:37:25,611] INFO - Ticket creado id=977 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:25,631] INFO - desk-1 atendio ticket id=977 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:25,648] INFO - Ticket creado id=978 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:25,653] INFO - Pantalla publica consultada: total=484 altas=0 medias=161 bajas=323
[2026-04-13 18:37:25,674] INFO - Pantalla publica consultada: total=484 altas=0 medias=161 bajas=323
[2026-04-13 18:37:25,697] INFO - Ticket creado id=979 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:25,703] INFO - Ticket creado id=980 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:25,722] INFO - Ticket creado id=981 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:25,744] INFO - Ticket creado id=982 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:25,750] INFO - Ticket creado id=983 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:25,769] INFO - Ticket creado id=984 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:25,793] INFO - desk-2 atendio ticket id=488 prioridad=media cliente=cliente-1
[2026-04-13 18:37:25,800] INFO - desk-3 atendio ticket id=490 prioridad=media cliente=cliente-2
[2026-04-13 18:37:25,818] INFO - desk-1 atendio ticket id=494 prioridad=media cliente=cliente-2
[2026-04-13 18:37:25,841] INFO - desk-2 atendio ticket id=497 prioridad=media cliente=cliente-3
[2026-04-13 18:37:25,848] INFO - Ticket creado id=985 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:25,860] INFO - Pantalla publica consultada: total=487 altas=0 medias=161 bajas=326
[2026-04-13 18:37:25,889] INFO - Ticket creado id=986 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:25,896] INFO - desk-3 atendio ticket id=498 prioridad=media cliente=cliente-2
[2026-04-13 18:37:25,903] INFO - Pantalla publica consultada: total=487 altas=0 medias=160 bajas=327
[2026-04-13 18:37:25,938] INFO - Ticket creado id=987 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:25,944] INFO - Ticket creado id=988 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:25,951] INFO - Ticket creado id=989 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:25,985] INFO - Ticket creado id=990 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:25,992] INFO - Ticket creado id=991 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:25,998] INFO - desk-1 atendio ticket id=987 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:26,028] INFO - Pantalla publica consultada: total=491 altas=3 medias=161 bajas=327
[2026-04-13 18:37:26,039] INFO - Ticket creado id=992 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:26,041] INFO - Pantalla publica consultada: total=492 altas=3 medias=162 bajas=327
[2026-04-13 18:37:26,075] INFO - desk-2 atendio ticket id=988 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:26,086] INFO - Ticket creado id=993 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:26,091] INFO - desk-1 atendio ticket id=990 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:26,122] INFO - desk-2 atendio ticket id=991 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:26,133] INFO - desk-3 atendio ticket id=993 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:26,140] INFO - Ticket creado id=994 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:26,169] INFO - Ticket creado id=995 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:26,183] INFO - Ticket creado id=996 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:26,189] INFO - desk-1 atendio ticket id=503 prioridad=media cliente=cliente-3
[2026-04-13 18:37:26,217] INFO - Ticket creado id=997 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:26,231] INFO - Ticket creado id=998 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:26,238] INFO - Ticket creado id=999 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:26,264] INFO - desk-2 atendio ticket id=504 prioridad=media cliente=cliente-1
[2026-04-13 18:37:26,278] INFO - Ticket creado id=1000 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:26,286] INFO - desk-1 atendio ticket id=1000 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:26,312] INFO - Ticket creado id=1001 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:26,326] INFO - desk-3 atendio ticket id=506 prioridad=media cliente=cliente-2
[2026-04-13 18:37:26,328] INFO - Pantalla publica consultada: total=493 altas=0 medias=162 bajas=331
[2026-04-13 18:37:26,360] INFO - Ticket creado id=1002 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:26,375] INFO - Ticket creado id=1003 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:26,382] INFO - Ticket creado id=1004 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:26,408] INFO - Ticket creado id=1005 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:26,424] INFO - desk-3 atendio ticket id=511 prioridad=media cliente=cliente-3
[2026-04-13 18:37:26,430] INFO - desk-1 atendio ticket id=512 prioridad=media cliente=cliente-2
[2026-04-13 18:37:26,450] INFO - Pantalla publica consultada: total=495 altas=0 medias=162 bajas=333
[2026-04-13 18:37:26,472] INFO - Ticket creado id=1006 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:26,478] INFO - desk-1 atendio ticket id=1006 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:26,498] INFO - Ticket creado id=1007 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:26,516] INFO - Pantalla publica consultada: total=496 altas=1 medias=162 bajas=333
[2026-04-13 18:37:26,526] INFO - Ticket creado id=1008 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:26,541] INFO - Pantalla publica consultada: total=497 altas=1 medias=163 bajas=333
[2026-04-13 18:37:26,563] INFO - Ticket creado id=1009 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:26,568] INFO - Pantalla publica consultada: total=498 altas=1 medias=163 bajas=334
[2026-04-13 18:37:26,589] INFO - Ticket creado id=1010 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:26,606] INFO - Pantalla publica consultada: total=499 altas=1 medias=163 bajas=335
[2026-04-13 18:37:26,616] INFO - desk-1 atendio ticket id=1007 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:26,638] INFO - Ticket creado id=1011 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:26,653] INFO - Ticket creado id=1012 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:26,658] INFO - Pantalla publica consultada: total=500 altas=0 medias=164 bajas=336
[2026-04-13 18:37:26,685] INFO - Ticket creado id=1013 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:26,702] INFO - Ticket creado id=1014 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:26,703] INFO - Pantalla publica consultada: total=502 altas=0 medias=166 bajas=336
[2026-04-13 18:37:26,732] INFO - desk-2 atendio ticket id=516 prioridad=media cliente=cliente-1
[2026-04-13 18:37:26,749] INFO - desk-3 atendio ticket id=518 prioridad=media cliente=cliente-1
[2026-04-13 18:37:26,751] INFO - Pantalla publica consultada: total=500 altas=0 medias=164 bajas=336
[2026-04-13 18:37:26,775] INFO - Pantalla publica consultada: total=500 altas=0 medias=164 bajas=336
[2026-04-13 18:37:26,798] INFO - Ticket creado id=1015 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:26,803] INFO - desk-1 atendio ticket id=521 prioridad=media cliente=cliente-2
[2026-04-13 18:37:26,823] INFO - Ticket creado id=1016 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:26,847] INFO - desk-3 atendio ticket id=527 prioridad=media cliente=cliente-3
[2026-04-13 18:37:26,848] INFO - Pantalla publica consultada: total=500 altas=0 medias=163 bajas=337
[2026-04-13 18:37:26,871] INFO - desk-2 atendio ticket id=528 prioridad=media cliente=cliente-2
[2026-04-13 18:37:26,896] INFO - Ticket creado id=1017 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:26,903] INFO - Ticket creado id=1018 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:26,919] INFO - desk-2 atendio ticket id=529 prioridad=media cliente=cliente-3
[2026-04-13 18:37:26,940] INFO - Pantalla publica consultada: total=500 altas=0 medias=162 bajas=338
[2026-04-13 18:37:26,952] INFO - desk-1 atendio ticket id=532 prioridad=media cliente=cliente-2
[2026-04-13 18:37:26,968] INFO - Ticket creado id=1019 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:26,988] INFO - desk-3 atendio ticket id=535 prioridad=media cliente=cliente-2
[2026-04-13 18:37:26,995] INFO - Pantalla publica consultada: total=499 altas=0 medias=161 bajas=338
[2026-04-13 18:37:27,012] INFO - Pantalla publica consultada: total=499 altas=0 medias=161 bajas=338
[2026-04-13 18:37:27,030] INFO - Pantalla publica consultada: total=499 altas=0 medias=161 bajas=338
[2026-04-13 18:37:27,042] INFO - desk-1 atendio ticket id=536 prioridad=media cliente=cliente-3
[2026-04-13 18:37:27,059] INFO - Ticket creado id=1020 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:27,078] INFO - Ticket creado id=1021 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:27,089] INFO - Ticket creado id=1022 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:27,107] INFO - Ticket creado id=1023 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:27,128] INFO - desk-3 atendio ticket id=1021 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:27,138] INFO - Ticket creado id=1024 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:27,149] INFO - Pantalla publica consultada: total=502 altas=1 medias=163 bajas=338
[2026-04-13 18:37:27,175] INFO - Ticket creado id=1025 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:27,186] INFO - Ticket creado id=1026 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:27,197] INFO - desk-2 atendio ticket id=1024 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:27,218] INFO - Pantalla publica consultada: total=503 altas=2 medias=163 bajas=338
[2026-04-13 18:37:27,230] INFO - Pantalla publica consultada: total=503 altas=2 medias=163 bajas=338
[2026-04-13 18:37:27,249] INFO - Ticket creado id=1027 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:27,268] INFO - Ticket creado id=1028 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:27,274] INFO - Pantalla publica consultada: total=505 altas=4 medias=163 bajas=338
[2026-04-13 18:37:27,297] INFO - desk-2 atendio ticket id=1025 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:27,312] INFO - Pantalla publica consultada: total=504 altas=3 medias=163 bajas=338
[2026-04-13 18:37:27,323] INFO - desk-1 atendio ticket id=1026 prioridad=alta cliente=cliente-1
[2026-04-13 18:37:27,345] INFO - Ticket creado id=1029 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:27,360] INFO - Ticket creado id=1030 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:27,366] INFO - Pantalla publica consultada: total=505 altas=2 medias=163 bajas=340
[2026-04-13 18:37:27,394] INFO - Ticket creado id=1031 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:27,408] INFO - desk-3 atendio ticket id=1027 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:27,417] INFO - Ticket creado id=1032 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:27,442] INFO - Ticket creado id=1033 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:27,456] INFO - Ticket creado id=1034 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:27,464] INFO - desk-1 atendio ticket id=1028 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:27,491] INFO - Ticket creado id=1035 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:27,499] INFO - Pantalla publica consultada: total=508 altas=1 medias=164 bajas=343
[2026-04-13 18:37:27,507] INFO - Pantalla publica consultada: total=508 altas=1 medias=164 bajas=343
[2026-04-13 18:37:27,539] INFO - desk-2 atendio ticket id=1031 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:27,547] INFO - desk-3 atendio ticket id=539 prioridad=media cliente=cliente-1
[2026-04-13 18:37:27,556] INFO - Ticket creado id=1036 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:27,587] INFO - desk-2 atendio ticket id=544 prioridad=media cliente=cliente-2
[2026-04-13 18:37:27,595] INFO - Ticket creado id=1037 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:27,599] INFO - Pantalla publica consultada: total=507 altas=1 medias=163 bajas=343
[2026-04-13 18:37:27,630] INFO - Pantalla publica consultada: total=507 altas=1 medias=163 bajas=343
[2026-04-13 18:37:27,644] INFO - Ticket creado id=1038 cliente=cliente-3 prioridad=baja
[2026-04-13 18:37:27,652] INFO - Ticket creado id=1039 cliente=cliente-1 prioridad=media
[2026-04-13 18:37:27,681] INFO - Ticket creado id=1040 cliente=cliente-2 prioridad=baja
[2026-04-13 18:37:27,689] INFO - Pantalla publica consultada: total=510 altas=1 medias=164 bajas=345
[2026-04-13 18:37:27,701] INFO - Ticket creado id=1041 cliente=cliente-1 prioridad=baja
[2026-04-13 18:37:27,730] INFO - Ticket creado id=1042 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:27,738] INFO - Ticket creado id=1043 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:27,749] INFO - desk-1 atendio ticket id=1037 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:27,773] INFO - Pantalla publica consultada: total=512 altas=1 medias=165 bajas=346
[2026-04-13 18:37:27,786] INFO - Ticket creado id=1044 cliente=cliente-3 prioridad=alta
[2026-04-13 18:37:27,792] INFO - Pantalla publica consultada: total=513 altas=2 medias=165 bajas=346
[2026-04-13 18:37:27,821] INFO - desk-2 atendio ticket id=1042 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:27,829] INFO - Pantalla publica consultada: total=512 altas=1 medias=165 bajas=346
[2026-04-13 18:37:27,834] INFO - Pantalla publica consultada: total=512 altas=1 medias=165 bajas=346
[2026-04-13 18:37:27,873] INFO - Ticket creado id=1045 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:27,875] INFO - Pantalla publica consultada: total=513 altas=2 medias=165 bajas=346
[2026-04-13 18:37:27,878] INFO - Pantalla publica consultada: total=513 altas=2 medias=165 bajas=346
[2026-04-13 18:37:27,923] INFO - Ticket creado id=1046 cliente=cliente-2 prioridad=alta
[2026-04-13 18:37:27,930] INFO - Ticket creado id=1047 cliente=cliente-3 prioridad=media
[2026-04-13 18:37:27,936] INFO - desk-1 atendio ticket id=1044 prioridad=alta cliente=cliente-3
[2026-04-13 18:37:27,971] INFO - desk-2 atendio ticket id=1045 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:27,973] INFO - Pantalla publica consultada: total=512 altas=1 medias=165 bajas=346
[2026-04-13 18:37:27,980] INFO - Pantalla publica consultada: total=512 altas=1 medias=165 bajas=346
[2026-04-13 18:37:28,021] INFO - Ticket creado id=1047 cliente=cliente-2 prioridad=media
[2026-04-13 18:37:28,027] INFO - desk-3 atendio ticket id=1046 prioridad=alta cliente=cliente-2
[2026-04-13 18:37:28,034] INFO - Ticket creado id=1048 cliente=cliente-1 prioridad=alta
[2026-04-13 18:37:28,069] INFO - desk-2 atendio ticket id=1048 prioridad=alta cliente=cliente-1
